strategy,symbol,timeframe,params,trades,win_rate,sharpe,max_drawdown_pct,return_pct,profit_factor,avg_pnl
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 15, 'signal': 5, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.1}",49,0.2857,-2.9309,0.3022,-22.2721,0.6375,-4.545319
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 15, 'signal': 5, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.15}",49,0.2857,-3.4812,0.3363,-26.0657,0.5681,-5.31953
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 15, 'signal': 9, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.05}",37,0.3784,-2.6205,0.2748,-17.5471,0.6522,-4.742455
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 15, 'signal': 9, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.1}",37,0.3784,-2.6331,0.298,-19.1813,0.6201,-5.184122
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 15, 'signal': 9, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.15}",37,0.3784,-2.6331,0.298,-19.1813,0.6201,-5.184122
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 15, 'signal': 9, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.05}",37,0.3784,-2.9637,0.3052,-21.0102,0.6054,-5.678431
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 15, 'signal': 9, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.1}",37,0.3784,-2.948,0.3261,-22.4134,0.5784,-6.057671
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 15, 'signal': 9, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.15}",37,0.3784,-2.948,0.3261,-22.4134,0.5784,-6.057671
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 15, 'signal': 9, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.05}",37,0.3784,-2.9637,0.3052,-21.0102,0.6054,-5.678431
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 15, 'signal': 9, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.1}",37,0.3784,-2.948,0.3261,-22.4134,0.5784,-6.057671
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 15, 'signal': 9, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.15}",37,0.3784,-2.948,0.3261,-22.4134,0.5784,-6.057671
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 21, 'signal': 3, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.05}",62,0.2419,-5.8996,0.4199,-38.162,0.4171,-6.155164
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 21, 'signal': 3, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.1}",62,0.2419,-5.9463,0.4477,-39.2861,0.399,-6.336465
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 21, 'signal': 3, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.15}",62,0.2419,-5.9463,0.4477,-39.2861,0.399,-6.336465
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 21, 'signal': 3, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.05}",62,0.2419,-5.8996,0.4199,-38.162,0.4171,-6.155164
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 21, 'signal': 3, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.1}",62,0.2419,-5.9463,0.4477,-39.2861,0.399,-6.336465
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 21, 'signal': 3, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.15}",62,0.2419,-5.9463,0.4477,-39.2861,0.399,-6.336465
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 21, 'signal': 3, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.05}",62,0.2419,-5.8996,0.4199,-38.162,0.4171,-6.155164
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 21, 'signal': 3, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.1}",62,0.2419,-5.9463,0.4477,-39.2861,0.399,-6.336465
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 21, 'signal': 3, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.15}",62,0.2419,-5.9463,0.4477,-39.2861,0.399,-6.336465
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 21, 'signal': 5, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.05}",42,0.2619,-3.7737,0.3015,-24.2807,0.5532,-5.781123
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 21, 'signal': 5, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.1}",42,0.2619,-3.7047,0.318,-25.5649,0.5267,-6.086892
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 21, 'signal': 5, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.15}",42,0.2619,-3.7047,0.318,-25.5649,0.5267,-6.086892
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 21, 'signal': 5, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.05}",42,0.2619,-3.6171,0.309,-25.0892,0.5437,-5.973613
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 21, 'signal': 5, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.1}",42,0.2619,-3.5756,0.3249,-26.3148,0.5182,-6.265426
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 21, 'signal': 5, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.15}",42,0.2619,-3.5756,0.3249,-26.3148,0.5182,-6.265426
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 21, 'signal': 5, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.05}",42,0.2619,-3.6171,0.309,-25.0892,0.5437,-5.973613
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 21, 'signal': 5, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.1}",42,0.2619,-3.5756,0.3249,-26.3148,0.5182,-6.265426
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 21, 'signal': 5, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.15}",42,0.2619,-3.5756,0.3249,-26.3148,0.5182,-6.265426
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 21, 'signal': 9, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.05}",42,0.3095,-2.042,0.2293,-13.7401,0.717,-3.271462
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 21, 'signal': 9, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.1}",42,0.3095,-3.4282,0.2895,-22.7282,0.5067,-5.411467
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 21, 'signal': 9, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.15}",42,0.3095,-3.4282,0.2895,-22.7282,0.5067,-5.411467
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 21, 'signal': 9, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.05}",42,0.3095,-2.8679,0.2902,-20.5443,0.6239,-4.891503
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 21, 'signal': 9, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.1}",42,0.3095,-4.0349,0.3423,-28.4685,0.4452,-6.778217
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 21, 'signal': 9, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.15}",42,0.3095,-4.0349,0.3423,-28.4685,0.4452,-6.778217
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 21, 'signal': 9, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.05}",42,0.3095,-2.8679,0.2902,-20.5443,0.6239,-4.891503
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 21, 'signal': 9, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.1}",42,0.3095,-4.0349,0.3423,-28.4685,0.4452,-6.778217
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 21, 'signal': 9, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.15}",42,0.3095,-4.0349,0.3423,-28.4685,0.4452,-6.778217
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 26, 'signal': 3, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.05}",54,0.2963,-3.3315,0.3061,-23.8169,0.6231,-4.410533
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 26, 'signal': 3, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.1}",54,0.2963,-3.9663,0.3538,-28.585,0.5345,-5.293524
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 26, 'signal': 3, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.15}",54,0.2963,-3.9663,0.3538,-28.585,0.5345,-5.293524
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 26, 'signal': 3, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.05}",54,0.2963,-3.3315,0.3061,-23.8169,0.6231,-4.410533
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 26, 'signal': 3, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.1}",54,0.2963,-3.9663,0.3538,-28.585,0.5345,-5.293524
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 26, 'signal': 3, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.15}",54,0.2963,-3.9663,0.3538,-28.585,0.5345,-5.293524
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 26, 'signal': 3, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.05}",54,0.2963,-3.3315,0.3061,-23.8169,0.6231,-4.410533
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 26, 'signal': 3, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.1}",54,0.2963,-3.9663,0.3538,-28.585,0.5345,-5.293524
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 26, 'signal': 3, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.15}",54,0.2963,-3.9663,0.3538,-28.585,0.5345,-5.293524
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 26, 'signal': 5, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.05}",40,0.275,-2.8223,0.2775,-18.3804,0.6342,-4.595111
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 26, 'signal': 5, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.1}",40,0.275,-2.7382,0.2955,-19.5083,0.6117,-4.877066
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 26, 'signal': 5, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.15}",40,0.275,-2.7382,0.2955,-19.5083,0.6117,-4.877066
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 26, 'signal': 5, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.05}",40,0.275,-3.1464,0.3074,-21.7537,0.5892,-5.438416
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 26, 'signal': 5, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.1}",40,0.275,-3.0485,0.3235,-22.7103,0.5704,-5.677565
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 26, 'signal': 5, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.15}",40,0.275,-3.0485,0.3235,-22.7103,0.5704,-5.677565
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 26, 'signal': 5, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.05}",40,0.275,-3.1464,0.3074,-21.7537,0.5892,-5.438416
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 26, 'signal': 5, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.1}",40,0.275,-3.0485,0.3235,-22.7103,0.5704,-5.677565
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 26, 'signal': 5, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.15}",40,0.275,-3.0485,0.3235,-22.7103,0.5704,-5.677565
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 26, 'signal': 9, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.05}",33,0.2121,-3.3932,0.2265,-19.1594,0.5678,-5.805891
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 26, 'signal': 9, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.1}",33,0.2121,-2.9078,0.3006,-18.816,0.574,-5.701826
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 26, 'signal': 9, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.15}",33,0.2121,-3.7265,0.3212,-23.3931,0.4567,-7.088832
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 26, 'signal': 9, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.05}",33,0.2121,-3.9517,0.2905,-24.8483,0.4981,-7.529796
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 26, 'signal': 9, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.1}",33,0.2121,-3.5259,0.3268,-24.4533,0.5052,-7.410093
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 26, 'signal': 9, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.15}",33,0.2121,-4.2375,0.3552,-28.6159,0.4032,-8.671496
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 26, 'signal': 9, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.05}",33,0.2121,-3.9517,0.2905,-24.8483,0.4981,-7.529796
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 26, 'signal': 9, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.1}",33,0.2121,-3.5259,0.3268,-24.4533,0.5052,-7.410093
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 26, 'signal': 9, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.15}",33,0.2121,-4.2375,0.3552,-28.6159,0.4032,-8.671496
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 34, 'signal': 3, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.05}",57,0.2105,-6.5618,0.4168,-39.7361,0.3972,-6.971238
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 34, 'signal': 3, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.1}",57,0.2105,-7.2497,0.4567,-44.0915,0.3027,-7.735358
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 34, 'signal': 3, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.15}",57,0.2105,-7.2497,0.4567,-44.0915,0.3027,-7.735358
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 34, 'signal': 3, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.05}",57,0.2105,-6.5618,0.4168,-39.7361,0.3972,-6.971238
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 34, 'signal': 3, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.1}",57,0.2105,-7.2497,0.4567,-44.0915,0.3027,-7.735358
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 34, 'signal': 3, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.15}",57,0.2105,-7.2497,0.4567,-44.0915,0.3027,-7.735358
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 34, 'signal': 3, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.05}",57,0.2105,-6.5618,0.4168,-39.7361,0.3972,-6.971238
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 34, 'signal': 3, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.1}",57,0.2105,-7.2497,0.4567,-44.0915,0.3027,-7.735358
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 34, 'signal': 3, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.15}",57,0.2105,-7.2497,0.4567,-44.0915,0.3027,-7.735358
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 34, 'signal': 5, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.05}",43,0.2558,-5.4244,0.3788,-33.6671,0.4404,-7.829555
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 34, 'signal': 5, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.1}",43,0.2558,-6.1939,0.4214,-38.5509,0.3303,-8.965327
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 34, 'signal': 5, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.15}",43,0.2558,-6.1939,0.4214,-38.5509,0.3303,-8.965327
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 34, 'signal': 5, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.05}",43,0.2558,-5.5837,0.3863,-34.4674,0.4324,-8.015679
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 34, 'signal': 5, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.1}",43,0.2558,-6.3464,0.4284,-39.2923,0.3243,-9.137748
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 34, 'signal': 5, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.15}",43,0.2558,-6.3464,0.4284,-39.2923,0.3243,-9.137748
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 34, 'signal': 5, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.05}",43,0.2558,-5.7432,0.3935,-35.2379,0.4248,-8.194858
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 34, 'signal': 5, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.1}",43,0.2558,-6.4995,0.4351,-40.0061,0.3186,-9.303735
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 34, 'signal': 5, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.15}",43,0.2558,-6.4995,0.4351,-40.0061,0.3186,-9.303735
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 34, 'signal': 9, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.05}",37,0.1892,-4.1725,0.2947,-25.4177,0.4908,-6.869658
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 34, 'signal': 9, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.1}",37,0.1892,-3.722,0.3308,-25.1348,0.4961,-6.79319
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 34, 'signal': 9, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.15}",37,0.1892,-4.3452,0.3534,-28.7138,0.41,-7.760487
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 34, 'signal': 9, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.05}",37,0.1892,-4.5143,0.3113,-27.18,0.4712,-7.345934
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 34, 'signal': 9, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.1}",37,0.1892,-4.0374,0.3466,-26.9037,0.4768,-7.271273
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 34, 'signal': 9, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.15}",37,0.1892,-4.656,0.3687,-30.3981,0.394,-8.215715
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 34, 'signal': 9, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.05}",37,0.1892,-4.5143,0.3113,-27.18,0.4712,-7.345934
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 34, 'signal': 9, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.1}",37,0.1892,-4.0374,0.3466,-26.9037,0.4768,-7.271273
MACD,BTC/USDT,4h,"{'fast': 5, 'slow': 34, 'signal': 9, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.15}",37,0.1892,-4.656,0.3687,-30.3981,0.394,-8.215715
MACD,BTC/USDT,4h,"{'fast': 8, 'slow': 15, 'signal': 3, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.05}",51,0.2941,-4.3844,0.3708,-29.8843,0.5437,-5.859664
MACD,BTC/USDT,4h,"{'fast': 8, 'slow': 15, 'signal': 3, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.1}",51,0.2941,-3.8047,0.3566,-27.8199,0.5823,-5.454881
MACD,BTC/USDT,4h,"{'fast': 8, 'slow': 15, 'signal': 3, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.15}",51,0.2941,-4.265,0.3835,-30.835,0.5262,-6.046073
MACD,BTC/USDT,4h,"{'fast': 8, 'slow': 15, 'signal': 3, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.05}",51,0.2941,-4.3844,0.3708,-29.8843,0.5437,-5.859664
MACD,BTC/USDT,4h,"{'fast': 8, 'slow': 15, 'signal': 3, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.1}",51,0.2941,-3.8047,0.3566,-27.8199,0.5823,-5.454881
MACD,BTC/USDT,4h,"{'fast': 8, 'slow': 15, 'signal': 3, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.15}",51,0.2941,-4.265,0.3835,-30.835,0.5262,-6.046073
MACD,BTC/USDT,4h,"{'fast': 8, 'slow': 15, 'signal': 3, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.05}",51,0.2941,-4.3844,0.3708,-29.8843,0.5437,-5.859664
MACD,BTC/USDT,4h,"{'fast': 8, 'slow': 15, 'signal': 3, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.1}",51,0.2941,-3.8047,0.3566,-27.8199,0.5823,-5.454881
MACD,BTC/USDT,4h,"{'fast': 8, 'slow': 15, 'signal': 3, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.15}",51,0.2941,-4.265,0.3835,-30.835,0.5262,-6.046073
MACD,BTC/USDT,4h,"{'fast': 8, 'slow': 15, 'signal': 5, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.05}",39,0.359,-2.2068,0.2544,-15.1231,0.6924,-3.877716
MACD,BTC/USDT,4h,"{'fast': 8, 'slow': 15, 'signal': 5, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.1}",39,0.359,-2.2659,0.2781,-16.8887,0.6565,-4.330433
MACD,BTC/USDT,4h,"{'fast': 8, 'slow': 15, 'signal': 5, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.15}",39,0.359,-2.2659,0.2781,-16.8887,0.6565,-4.330433
MACD,BTC/USDT,4h,"{'fast': 8, 'slow': 15, 'signal': 5, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.05}",39,0.359,-2.5728,0.2852,-18.6245,0.6416,-4.775514
MACD,BTC/USDT,4h,"{'fast': 8, 'slow': 15, 'signal': 5, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.1}",39,0.359,-2.6054,0.3072,-20.2343,0.6103,-5.18828
MACD,BTC/USDT,4h,"{'fast': 8, 'slow': 15, 'signal': 5, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.15}",39,0.359,-2.6054,0.3072,-20.2343,0.6103,-5.18828
MACD,BTC/USDT,4h,"{'fast': 8, 'slow': 15, 'signal': 5, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.05}",39,0.359,-2.5728,0.2852,-18.6245,0.6416,-4.775514
MACD,BTC/USDT,4h,"{'fast': 8, 'slow': 15, 'signal': 5, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.1}",39,0.359,-2.6054,0.3072,-20.2343,0.6103,-5.18828
MACD,BTC/USDT,4h,"{'fast': 8, 'slow': 15, 'signal': 5, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.15}",39,0.359,-2.6054,0.3072,-20.2343,0.6103,-5.18828
MACD,BTC/USDT,4h,"{'fast': 8, 'slow': 15, 'signal': 9, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.05}",33,0.2727,-1.9102,0.2167,-12.4217,0.7139,-3.764166
MACD,BTC/USDT,4h,"{'fast': 8, 'slow': 15, 'signal': 9, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.1}",33,0.2727,-2.1493,0.2658,-15.5766,0.6279,-4.720179
MACD,BTC/USDT,4h,"{'fast': 8, 'slow': 15, 'signal': 9, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.15}",33,0.2727,-2.5435,0.2658,-18.0082,0.5698,-5.45704
MACD,BTC/USDT,4h,"{'fast': 8, 'slow': 15, 'signal': 9, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.05}",33,0.2727,-2.7386,0.2763,-19.1306,0.6146,-5.797159
MACD,BTC/USDT,4h,"{'fast': 8, 'slow': 15, 'signal': 9, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.1}",33,0.2727,-2.894,0.2885,-22.1063,0.5382,-6.698867
MACD,BTC/USDT,4h,"{'fast': 8, 'slow': 15, 'signal': 9, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.15}",33,0.2727,-3.2272,0.3062,-24.2,0.4917,-7.333338
MACD,BTC/USDT,4h,"{'fast': 8, 'slow': 15, 'signal': 9, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.05}",33,0.2727,-2.7386,0.2763,-19.1306,0.6146,-5.797159
MACD,BTC/USDT,4h,"{'fast': 8, 'slow': 15, 'signal': 9, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.1}",33,0.2727,-2.894,0.2885,-22.1063,0.5382,-6.698867
MACD,BTC/USDT,4h,"{'fast': 8, 'slow': 15, 'signal': 9, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.15}",33,0.2727,-3.2272,0.3062,-24.2,0.4917,-7.333338
MACD,BTC/USDT,4h,"{'fast': 8, 'slow': 21, 'signal': 3, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.05}",44,0.25,-3.4646,0.3161,-22.737,0.5972,-5.167508
MACD,BTC/USDT,4h,"{'fast': 8, 'slow': 21, 'signal': 3, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.1}",44,0.25,-4.0304,0.3643,-27.3689,0.5029,-6.220209
MACD,BTC/USDT,4h,"{'fast': 8, 'slow': 21, 'signal': 3, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.15}",44,0.25,-4.0304,0.3643,-27.3689,0.5029,-6.220209
MACD,BTC/USDT,4h,"{'fast': 8, 'slow': 21, 'signal': 3, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.05}",44,0.25,-3.3474,0.3232,-23.5394,0.5874,-5.349858
MACD,BTC/USDT,4h,"{'fast': 8, 'slow': 21, 'signal': 3, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.1}",44,0.25,-3.8898,0.3698,-28.0017,0.496,-6.364024
MACD,BTC/USDT,4h,"{'fast': 8, 'slow': 21, 'signal': 3, 'stop_loss_pct': 0.05, 'take_profit_pct': 0.15}",44,0.25,-3.8898,0.3698,-28.0017,0.496,-6.364024
MACD,BTC/USDT,4h,"{'fast': 8, 'slow': 21, 'signal': 3, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.05}",44,0.25,-3.3474,0.3232,-23.5394,0.5874,-5.349858
MACD,BTC/USDT,4h,"{'fast': 8, 'slow': 21, 'signal': 3, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.1}",44,0.25,-3.8898,0.3698,-28.0017,0.496,-6.364024
MACD,BTC/USDT,4h,"{'fast': 8, 'slow': 21, 'signal': 3, 'stop_loss_pct': 0.07, 'take_profit_pct': 0.15}",44,0.25,-3.8898,0.3698,-28.0017,0.496,-6.364024
MACD,BTC/USDT,4h,"{'fast': 8, 'slow': 21, 'signal': 5, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.05}",40,0.325,-3.3361,0.2963,-21.3068,0.5957,-5.326709
MACD,BTC/USDT,4h,"{'fast': 8, 'slow': 21, 'signal': 5, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.1}",40,0.325,-3.2539,0.3168,-22.6256,0.5696,-5.656406
MACD,BTC/USDT,4h,"{'fast': 8, 'slow': 21, 'signal': 5, 'stop_loss_pct': 0.03, 'take_profit_pct': 0.15}",40,0.325,-3.2539,0.3168,-22.6256,0.5696,-5.656406
